,DATE,avalanche_sum,PRCP,SNWD,TMAX,TMIN,snow_diff_day,snow_diff_week,got_snow,prev_day_TMIN,prev_day_TMAX,min_below_freezing,max_above_freezing,min*max,avalanche_binary,Region_Ogden,Region_Provo,Region_Salt Lake,Region_Uintas,MONTH_10,MONTH_11,MONTH_12,MONTH_2,MONTH_3,MONTH_4,MONTH_5,MONTH_6
63330,2012-01-21,12.0,3.0,59.0,36.0,16.0,19.0,30.0,1,26.0,37.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
46445,2011-01-14,1.0,0.13,3.0,42.0,30.0,-1.0,0.0,0,18.0,36.0,1,1,1,True,0,1,0,0,0,0,0,0,0,0,0,0
49431,2019-01-13,2.0,0.0,0.0,36.0,20.0,0.0,-2.0,0,25.0,38.0,1,1,1,True,0,1,0,0,0,0,0,0,0,0,0,0
62809,2011-01-16,1.0,1.4,86.0,37.0,29.0,1.0,-2.0,1,24.0,34.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
25352,2020-01-01,1.0,0.8,38.0,28.0,8.0,5.0,8.0,1,8.0,30.0,1,0,0,True,1,0,0,0,0,0,0,0,0,0,0,0
8646,2020-01-07,1.0,0.0,61.0,35.0,16.0,-4.0,9.0,0,15.0,22.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
6575,2016-01-19,6.0,0.22,69.0,29.0,10.0,-1.0,21.0,0,19.0,27.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
42042,2021-01-08,7.0,0.0,30.0,32.0,15.0,0.0,4.0,0,20.0,30.0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0
65326,2016-01-09,2.0,0.1,43.0,26.0,11.0,0.0,8.0,0,17.0,24.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
65379,2016-01-22,3.0,0.0,54.0,42.0,30.0,-2.0,-1.0,0,15.0,38.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
47948,2015-01-12,1.0,0.46,0.0,43.0,35.0,0.0,-4.0,0,35.0,46.0,0,1,0,True,0,1,0,0,0,0,0,0,0,0,0,0
6533,2016-01-01,9.0,0.0,50.0,21.0,5.0,0.0,-15.0,0,-5.0,19.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
63291,2012-01-15,2.0,0.0,26.0,39.0,25.0,-3.0,-9.0,0,30.0,41.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
63815,2013-01-02,1.0,0.0,51.0,26.0,13.0,-1.0,-10.0,0,5.0,20.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
8699,2020-01-28,4.0,0.0,96.0,26.0,16.0,-2.0,16.0,0,18.0,31.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
24234,2017-01-08,1.0,1.4,47.0,47.0,28.0,-1.0,10.0,0,-6.0,35.0,1,1,1,True,1,0,0,0,0,0,0,0,0,0,0,0
47207,2013-01-25,1.0,0.02,1.0,39.0,32.0,-1.0,-2.0,0,19.0,38.0,0,1,0,True,0,1,0,0,0,0,0,0,0,0,0,0
9253,2021-01-02,1.0,0.0,29.0,26.0,11.0,0.0,-1.0,0,12.0,25.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
8632,2020-01-02,5.0,0.84,68.0,22.0,14.0,9.0,12.0,1,14.0,26.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
66866,2019-01-17,3.0,2.0,70.0,35.0,22.0,16.0,20.0,1,25.0,31.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
37755,2010-01-09,1.0,0.0,32.0,37.0,25.0,-1.0,-3.0,0,20.0,33.0,1,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0
4148,2011-01-28,1.0,0.0,89.0,46.0,25.0,-2.0,-2.0,0,13.0,42.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
40880,2018-01-13,1.0,0.0,38.0,29.0,23.0,-1.0,4.0,0,22.0,29.0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0
68055,2021-01-10,2.0,0.0,32.0,33.0,10.0,-1.0,2.0,0,15.0,29.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
4619,2012-01-21,12.0,1.43,58.0,35.0,23.0,16.0,35.0,1,25.0,30.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
49825,2020-01-31,1.0,0.0,0.0,43.0,24.0,0.0,0.0,0,30.0,40.0,1,1,1,True,0,1,0,0,0,0,0,0,0,0,0,0
25003,2019-01-22,1.0,0.0,52.0,42.0,19.0,-2.0,11.0,0,30.0,44.0,1,1,1,True,1,0,0,0,0,0,0,0,0,0,0,0
16929,2019-01-26,1.0,0.0,69.0,36.0,21.0,-1.0,-1.0,0,20.0,34.0,1,1,1,True,1,0,0,0,0,0,0,0,0,0,0,0
41653,2020-01-15,2.0,0.1,62.0,31.0,12.0,-2.0,11.0,0,13.0,22.0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0
4585,2012-01-19,16.0,2.07,42.0,32.0,26.0,15.0,18.0,1,15.0,26.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
42033,2021-01-01,1.0,0.0,26.0,27.0,13.0,0.0,4.0,0,16.0,23.0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0
21645,2010-01-23,5.0,0.2,49.0,31.0,26.0,1.0,23.0,1,28.0,37.0,1,0,0,True,1,0,0,0,0,0,0,0,0,0,0,0
66357,2018-01-11,5.0,0.2,36.0,32.0,19.0,0.0,13.0,0,18.0,34.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
62185,2010-01-20,5.0,0.3,48.0,30.0,20.0,3.0,17.0,1,21.0,28.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
3581,2010-01-28,3.0,0.0,66.0,30.0,15.0,-6.0,20.0,0,13.0,28.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
46432,2011-01-02,2.0,0.0,4.0,26.0,4.0,0.0,4.0,0,2.0,20.0,1,0,0,True,0,1,0,0,0,0,0,0,0,0,0,0
62829,2011-01-30,1.0,0.0,90.0,36.0,22.0,-1.0,-4.0,0,29.0,40.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
38593,2012-01-22,1.0,0.0,55.0,23.0,13.0,-1.0,26.0,0,18.0,32.0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0
50184,2021-01-23,2.0,0.58,0.0,43.0,33.0,0.0,0.0,0,32.0,49.0,0,1,0,True,0,1,0,0,0,0,0,0,0,0,0,0
42049,2021-01-09,1.0,0.0,29.0,26.0,14.0,-1.0,3.0,0,15.0,32.0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0
8649,2020-01-10,1.0,0.39,78.0,16.0,6.0,5.0,12.0,1,16.0,19.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
46460,2011-01-28,1.0,0.0,0.0,43.0,19.0,0.0,0.0,0,22.0,41.0,1,1,1,True,0,1,0,0,0,0,0,0,0,0,0,0
65321,2016-01-07,3.0,0.3,44.0,30.0,21.0,2.0,4.0,1,24.0,31.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
65340,2016-01-16,4.0,0.4,55.0,27.0,15.0,0.0,12.0,0,17.0,23.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
13953,2011-01-21,2.0,0.0,83.0,34.0,18.0,1.0,7.0,1,12.0,27.0,1,1,1,True,1,0,0,0,0,0,0,0,0,0,0,0
67432,2020-01-14,3.0,0.4,81.0,26.0,13.0,1.0,28.0,1,17.0,26.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
7603,2018-01-21,4.0,0.29,48.0,17.0,9.0,5.0,16.0,1,14.0,22.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
67438,2020-01-17,4.0,1.0,89.0,30.0,11.0,12.0,24.0,1,29.0,39.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
37774,2010-01-24,7.0,0.2,53.0,20.0,11.0,-3.0,22.0,0,15.0,20.0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0
63342,2012-01-22,17.0,0.0,57.0,24.0,12.0,-2.0,31.0,0,16.0,36.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
24625,2018-01-21,1.0,0.1,15.0,31.0,23.0,-1.0,3.0,0,27.0,50.0,1,0,0,True,1,0,0,0,0,0,0,0,0,0,0,0
64872,2015-01-19,1.0,0.0,53.0,37.0,25.0,-1.0,-10.0,0,32.0,44.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
63281,2012-01-05,1.0,0.0,27.0,48.0,35.0,1.0,1.0,1,33.0,47.0,0,1,0,True,0,0,1,0,0,0,0,0,0,0,0,0
13545,2010-01-02,2.0,0.2,39.0,32.0,22.0,-1.0,8.0,0,24.0,33.0,1,0,0,True,1,0,0,0,0,0,0,0,0,0,0,0
6111,2015-01-24,2.0,0.0,58.0,35.0,16.0,0.0,-4.0,0,16.0,32.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
66885,2019-01-24,1.0,0.0,85.0,27.0,18.0,-3.0,15.0,0,9.0,25.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
48700,2017-01-21,1.0,0.37,2.0,40.0,32.0,2.0,1.0,1,32.0,42.0,0,1,0,True,0,1,0,0,0,0,0,0,0,0,0,0
38958,2013-01-09,2.0,0.0,38.0,40.0,22.0,0.0,-4.0,0,20.0,26.0,1,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0
9362,2021-01-31,4.0,0.0,55.0,31.0,8.0,-6.0,7.0,0,15.0,23.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
41256,2019-01-12,1.0,0.0,41.0,36.0,19.0,-1.0,8.0,0,18.0,32.0,1,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0
66362,2018-01-12,1.0,0.0,36.0,31.0,24.0,0.0,13.0,0,19.0,32.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
8075,2019-01-07,4.0,0.34,58.0,24.0,15.0,3.0,4.0,1,17.0,35.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
7092,2017-01-27,8.0,0.07,122.0,22.0,-2.0,-4.0,40.0,0,6.0,16.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
25352,2020-01-01,1.0,0.8,38.0,28.0,8.0,5.0,8.0,1,8.0,30.0,1,0,0,True,1,0,0,0,0,0,0,0,0,0,0,0
41647,2020-01-10,2.0,0.1,51.0,21.0,4.0,-1.0,1.0,0,10.0,21.0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0
66337,2018-01-06,2.0,0.5,27.0,37.0,26.0,4.0,3.0,1,32.0,43.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
49431,2019-01-13,2.0,0.0,0.0,36.0,20.0,0.0,-2.0,0,25.0,38.0,1,1,1,True,0,1,0,0,0,0,0,0,0,0,0,0
22398,2012-01-20,1.0,0.7,27.0,44.0,33.0,1.0,9.0,1,34.0,46.0,0,1,0,True,1,0,0,0,0,0,0,0,0,0,0,0
8667,2020-01-18,4.0,0.0,86.0,24.0,5.0,-7.0,1.0,0,12.0,34.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
40115,2016-01-16,1.0,0.4,53.0,25.0,16.0,4.0,9.0,1,15.0,20.0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0
37748,2010-01-03,2.0,0.0,34.0,32.0,16.0,-1.0,6.0,0,16.0,27.0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0
38593,2012-01-22,1.0,0.0,55.0,23.0,13.0,-1.0,26.0,0,18.0,32.0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0
40877,2018-01-11,1.0,0.5,40.0,28.0,15.0,1.0,6.0,1,14.0,33.0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0
38177,2011-01-11,1.0,0.0,63.0,20.0,0.0,-1.0,-2.0,0,2.0,12.0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0
4580,2012-01-15,2.0,0.0,23.0,38.0,28.0,0.0,-2.0,0,19.0,44.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
46826,2012-01-22,7.0,0.39,1.0,40.0,29.0,1.0,1.0,1,33.0,53.0,1,1,1,True,0,1,0,0,0,0,0,0,0,0,0,0
17290,2020-01-17,3.0,0.5,67.0,35.0,15.0,6.0,14.0,1,23.0,39.0,1,1,1,True,1,0,0,0,0,0,0,0,0,0,0,0
7038,2017-01-04,1.0,0.76,71.0,27.0,19.0,2.0,8.0,1,12.0,27.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
64872,2015-01-19,1.0,0.0,53.0,37.0,25.0,-1.0,-10.0,0,32.0,44.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
16929,2019-01-26,1.0,0.0,69.0,36.0,21.0,-1.0,-1.0,0,20.0,34.0,1,1,1,True,1,0,0,0,0,0,0,0,0,0,0,0
8110,2019-01-24,1.0,0.74,87.0,21.0,17.0,4.0,20.0,1,3.0,20.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
37752,2010-01-06,1.0,0.0,33.0,28.0,13.0,0.0,0.0,0,24.0,30.0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0
17296,2020-01-21,1.0,0.2,61.0,35.0,29.0,1.0,-2.0,1,30.0,42.0,1,1,1,True,1,0,0,0,0,0,0,0,0,0,0,0
7609,2018-01-24,1.0,0.0,41.0,41.0,13.0,-3.0,10.0,0,14.0,26.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
15054,2014-01-14,2.0,0.0,41.0,34.0,23.0,-1.0,16.0,0,23.0,31.0,1,1,1,True,1,0,0,0,0,0,0,0,0,0,0,0
38172,2011-01-06,1.0,0.0,63.0,33.0,16.0,-1.0,-8.0,0,10.0,26.0,1,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0
7612,2018-01-26,1.0,0.67,50.0,20.0,13.0,6.0,20.0,1,18.0,35.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
4631,2012-01-22,17.0,1.69,60.0,23.0,11.0,2.0,37.0,1,23.0,35.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
25368,2020-01-17,3.0,0.5,49.0,44.0,13.0,4.0,8.0,1,13.0,42.0,1,1,1,True,1,0,0,0,0,0,0,0,0,0,0,0
9255,2021-01-04,1.0,0.02,32.0,38.0,15.0,0.0,1.0,0,17.0,25.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
47951,2015-01-15,2.0,0.0,0.0,41.0,24.0,0.0,-2.0,0,32.0,35.0,1,1,1,True,0,1,0,0,0,0,0,0,0,0,0,0
25352,2020-01-01,1.0,0.8,38.0,28.0,8.0,5.0,8.0,1,8.0,30.0,1,0,0,True,1,0,0,0,0,0,0,0,0,0,0,0
40110,2016-01-11,1.0,0.0,44.0,26.0,7.0,0.0,3.0,0,6.0,25.0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0
62815,2011-01-21,1.0,0.0,92.0,33.0,20.0,-1.0,7.0,0,9.0,28.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
40503,2017-01-12,3.0,0.1,81.0,27.0,14.0,-4.0,22.0,0,20.0,27.0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0
7092,2017-01-27,8.0,0.07,122.0,22.0,-2.0,-4.0,40.0,0,6.0,16.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
6609,2016-01-24,6.0,0.69,76.0,26.0,17.0,9.0,14.0,1,26.0,36.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
7035,2017-01-02,2.0,0.74,67.0,23.0,10.0,11.0,2.0,1,14.0,27.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
9323,2021-01-28,8.0,0.48,48.0,36.0,21.0,3.0,15.0,1,14.0,28.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
63291,2012-01-15,2.0,0.0,26.0,39.0,25.0,-3.0,-9.0,0,30.0,41.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
13567,2010-01-23,5.0,0.6,70.0,22.0,19.0,8.0,38.0,1,22.0,27.0,1,0,0,True,1,0,0,0,0,0,0,0,0,0,0,0
67432,2020-01-14,3.0,0.4,81.0,26.0,13.0,1.0,28.0,1,17.0,26.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
22776,2013-01-25,1.0,0.0,24.0,41.0,34.0,-1.0,1.0,0,32.0,44.0,0,1,0,True,1,0,0,0,0,0,0,0,0,0,0,0
41653,2020-01-15,2.0,0.1,62.0,31.0,12.0,-2.0,11.0,0,13.0,22.0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0
62164,2010-01-07,4.0,0.0,35.0,29.0,12.0,-1.0,-4.0,0,16.0,30.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
22402,2012-01-24,1.0,0.0,37.0,36.0,18.0,-1.0,18.0,0,17.0,31.0,1,1,1,True,1,0,0,0,0,0,0,0,0,0,0,0
68030,2021-01-04,1.0,0.1,30.0,39.0,21.0,0.0,0.0,0,23.0,27.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
9313,2021-01-25,5.0,0.02,48.0,22.0,5.0,0.0,14.0,0,7.0,20.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
6542,2016-01-02,1.0,0.0,48.0,34.0,12.0,-2.0,-12.0,0,5.0,21.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
48700,2017-01-21,1.0,0.37,2.0,40.0,32.0,2.0,1.0,1,32.0,42.0,0,1,0,True,0,1,0,0,0,0,0,0,0,0,0,0
40123,2016-01-20,2.0,0.4,53.0,26.0,16.0,2.0,11.0,1,13.0,34.0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0
62825,2011-01-26,1.0,0.0,94.0,35.0,20.0,-2.0,-1.0,0,21.0,27.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
63330,2012-01-21,12.0,3.0,59.0,36.0,16.0,19.0,30.0,1,26.0,37.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
25352,2020-01-01,1.0,0.8,38.0,28.0,8.0,5.0,8.0,1,8.0,30.0,1,0,0,True,1,0,0,0,0,0,0,0,0,0,0,0
7562,2018-01-06,2.0,0.32,24.0,33.0,27.0,3.0,0.0,1,28.0,44.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
8628,2020-01-01,4.0,0.9,59.0,26.0,14.0,7.0,3.0,1,5.0,28.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
23132,2014-01-14,2.0,0.0,35.0,40.0,22.0,-1.0,14.0,0,27.0,39.0,1,1,1,True,1,0,0,0,0,0,0,0,0,0,0,0
67483,2020-01-31,2.0,0.1,82.0,35.0,21.0,-1.0,2.0,0,17.0,31.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
66370,2018-01-15,1.0,0.0,34.0,41.0,28.0,0.0,8.0,0,30.0,47.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
64864,2015-01-15,1.0,0.1,56.0,50.0,29.0,-3.0,10.0,0,20.0,40.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
64879,2015-01-25,2.0,0.0,51.0,47.0,26.0,0.0,-3.0,0,22.0,36.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
38979,2013-01-26,1.0,0.1,41.0,37.0,29.0,0.0,-1.0,0,28.0,32.0,1,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0
5111,2013-01-18,1.0,0.0,54.0,38.0,17.0,0.0,3.0,0,4.0,27.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
6117,2015-01-28,1.0,0.21,55.0,35.0,28.0,2.0,-4.0,1,33.0,46.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
6581,2016-01-20,23.0,0.9,72.0,26.0,14.0,3.0,24.0,1,10.0,29.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
37755,2010-01-09,1.0,0.0,32.0,37.0,25.0,-1.0,-3.0,0,20.0,33.0,1,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0
3541,2010-01-19,3.0,1.01,47.0,27.0,18.0,9.0,10.0,1,22.0,32.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
6581,2016-01-20,23.0,0.9,72.0,26.0,14.0,3.0,24.0,1,10.0,29.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
62190,2010-01-21,5.0,1.8,61.0,25.0,21.0,13.0,30.0,1,20.0,30.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
46067,2010-01-21,1.0,0.03,0.0,46.0,33.0,0.0,-3.0,0,33.0,43.0,0,1,0,True,0,1,0,0,0,0,0,0,0,0,0,0
46460,2011-01-28,1.0,0.0,0.0,43.0,19.0,0.0,0.0,0,22.0,41.0,1,1,1,True,0,1,0,0,0,0,0,0,0,0,0,0
63814,2013-01-01,1.0,0.0,52.0,20.0,5.0,-2.0,3.0,0,2.0,16.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
38172,2011-01-06,1.0,0.0,63.0,33.0,16.0,-1.0,-8.0,0,10.0,26.0,1,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0
68088,2021-01-25,5.0,0.0,45.0,26.0,11.0,0.0,9.0,0,12.0,28.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
4573,2012-01-08,1.0,0.0,25.0,27.0,5.0,-4.0,0.0,0,13.0,28.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
4631,2012-01-22,17.0,1.69,60.0,23.0,11.0,2.0,37.0,1,23.0,35.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
66385,2018-01-25,2.0,0.4,41.0,35.0,16.0,2.0,9.0,1,23.0,40.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
16181,2017-01-24,1.0,0.2,133.0,23.0,14.0,-1.0,47.0,0,19.0,29.0,1,0,0,True,1,0,0,0,0,0,0,0,0,0,0,0
15806,2016-01-26,1.0,0.0,63.0,27.0,15.0,-2.0,1.0,0,16.0,30.0,1,0,0,True,1,0,0,0,0,0,0,0,0,0,0,0
39735,2015-01-14,2.0,0.0,44.0,31.0,19.0,0.0,4.0,0,18.0,35.0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0
68137,2021-01-31,4.0,0.0,54.0,44.0,15.0,-2.0,9.0,0,14.0,25.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
64851,2015-01-07,1.0,0.0,46.0,56.0,38.0,-1.0,-7.0,0,31.0,47.0,0,1,0,True,0,0,1,0,0,0,0,0,0,0,0,0
64308,2014-01-05,1.0,0.0,36.0,18.0,4.0,1.0,1.0,1,6.0,19.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
64851,2015-01-07,1.0,0.0,46.0,56.0,38.0,-1.0,-7.0,0,31.0,47.0,0,1,0,True,0,0,1,0,0,0,0,0,0,0,0,0
62243,2010-01-30,3.0,0.1,64.0,36.0,23.0,1.0,-10.0,1,21.0,42.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
8632,2020-01-02,5.0,0.84,68.0,22.0,14.0,9.0,12.0,1,14.0,26.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
67426,2020-01-12,3.0,0.2,77.0,18.0,14.0,0.0,21.0,0,16.0,27.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
67421,2020-01-07,1.0,0.0,53.0,38.0,26.0,-2.0,6.0,0,15.0,28.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
62827,2011-01-28,1.0,0.0,92.0,48.0,32.0,-1.0,0.0,0,22.0,41.0,0,1,0,True,0,0,1,0,0,0,0,0,0,0,0,0
37770,2010-01-23,4.0,0.6,56.0,20.0,15.0,7.0,25.0,1,17.0,25.0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0
6542,2016-01-02,1.0,0.0,48.0,34.0,12.0,-2.0,-12.0,0,5.0,21.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
42075,2021-01-30,4.0,0.2,43.0,23.0,15.0,-1.0,9.0,0,23.0,30.0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0
37781,2010-01-25,1.0,0.1,50.0,27.0,12.0,-3.0,17.0,0,11.0,20.0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0
4573,2012-01-08,1.0,0.0,25.0,27.0,5.0,-4.0,0.0,0,13.0,28.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
65328,2016-01-10,5.0,0.0,42.0,27.0,7.0,-1.0,7.0,0,11.0,26.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
24259,2017-01-24,1.0,0.1,99.0,29.0,18.0,-3.0,34.0,0,25.0,34.0,1,0,0,True,1,0,0,0,0,0,0,0,0,0,0,0
6087,2015-01-06,2.0,0.0,55.0,46.0,28.0,-3.0,-18.0,0,13.0,36.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
62195,2010-01-22,6.0,1.6,70.0,25.0,18.0,9.0,40.0,1,21.0,25.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
6625,2016-01-27,2.0,0.0,72.0,39.0,15.0,-6.0,0.0,0,4.0,28.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
17303,2020-01-28,1.0,0.2,63.0,30.0,24.0,0.0,2.0,0,26.0,31.0,1,0,0,True,1,0,0,0,0,0,0,0,0,0,0,0
7092,2017-01-27,8.0,0.07,122.0,22.0,-2.0,-4.0,40.0,0,6.0,16.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
64308,2014-01-05,1.0,0.0,36.0,18.0,4.0,1.0,1.0,1,6.0,19.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
46459,2011-01-27,1.0,0.0,0.0,41.0,22.0,0.0,0.0,0,30.0,39.0,1,1,1,True,0,1,0,0,0,0,0,0,0,0,0,0
8632,2020-01-02,5.0,0.84,68.0,22.0,14.0,9.0,12.0,1,14.0,26.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
63816,2013-01-03,1.0,0.0,50.0,34.0,18.0,-1.0,-12.0,0,13.0,26.0,1,1,1,True,0,0,1,0,0,0,0,0,0,0,0,0
16159,2017-01-11,5.0,3.6,95.0,30.0,24.0,14.0,23.0,1,24.0,31.0,1,0,0,True,1,0,0,0,0,0,0,0,0,0,0,0
38183,2011-01-15,1.0,0.0,62.0,32.0,27.0,-1.0,-2.0,0,26.0,30.0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0
62224,2010-01-25,7.0,0.0,68.0,29.0,14.0,-3.0,31.0,0,10.0,21.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
8649,2020-01-10,1.0,0.39,78.0,16.0,6.0,5.0,12.0,1,16.0,19.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
8650,2020-01-11,1.0,0.71,85.0,20.0,5.0,7.0,21.0,1,6.0,16.0,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0
14698,2013-01-25,1.0,0.0,35.0,37.0,31.0,-1.0,1.0,0,30.0,40.0,1,1,1,True,1,0,0,0,0,0,0,0,0,0,0,0
